Capital Goods,2010-06-03,34.03999999999991
Energy,2010-06-03,64.14000000000009
Basic Industries,2010-06-03,-45.18000000000002
Miscellaneous,2010-06-03,17.41999999999996
Health Care,2010-06-04,-104.19000000000011
Public Utilities,2010-06-04,-63.94999999999997
Miscellaneous,2010-06-04,-36.140000000000036
Consumer Services,2010-06-04,-279.81000000000006
Technology,2010-06-04,-132.15999999999988
Finance,2010-06-04,-249.24999999999986
Transportation,2010-06-04,-47.999999999999986
Consumer Durables,2010-06-04,-64.22000000000001
Capital Goods,2010-06-04,-173.49999999999986
Basic Industries,2010-06-04,-115.42000000000002
Energy,2010-06-04,-91.39999999999992
Consumer Non-Durables,2010-06-04,-73.45999999999995
Transportation,2010-06-07,-50.31
Basic Industries,2010-06-07,-104.21000000000012
Finance,2010-06-07,-215.0099999999998
Public Utilities,2010-06-07,-34.97999999999996
Consumer Durables,2010-06-07,-67.89999999999996
Consumer Services,2010-06-07,-239.64999999999992
Technology,2010-06-07,-193.39000000000004
Health Care,2010-06-07,-103.90999999999998
Energy,2010-06-07,-89.05999999999999
Consumer Non-Durables,2010-06-07,-79.81000000000003
Miscellaneous,2010-06-07,-39.65000000000001
Capital Goods,2010-06-07,-204.8700000000001
Basic Industries,2010-06-08,36.11999999999996
Miscellaneous,2010-06-08,-10.200000000000045
Technology,2010-06-08,-37.38000000000007
Capital Goods,2010-06-08,-6.959999999999971
Consumer Non-Durables,2010-06-08,12.200000000000028
Finance,2010-06-08,56.2500000000001
Energy,2010-06-08,42.86000000000003
Consumer Durables,2010-06-08,-8.330000000000016
Public Utilities,2010-06-08,24.43000000000001
Consumer Services,2010-06-08,47.38999999999995
Health Care,2010-06-08,-46.46
Transportation,2010-06-08,3.119999999999979
Finance,2010-06-09,-177.38999999999967
Transportation,2010-06-09,-15.8
Consumer Non-Durables,2010-06-09,-3.240000000000002
Public Utilities,2010-06-09,-32.970000000000006
Health Care,2010-06-09,-48.259999999999955
Technology,2010-06-09,-81.81000000000009
Consumer Durables,2010-06-09,-10.440000000000005
Miscellaneous,2010-06-09,-13.510000000000014
Energy,2010-06-09,-61.540000000000006
Consumer Services,2010-06-09,-27.190000000000012
Basic Industries,2010-06-09,-46.420000000000044
Capital Goods,2010-06-09,-56.34999999999992
Public Utilities,2010-06-10,42.98000000000002
Miscellaneous,2010-06-10,32.72000000000003
Capital Goods,2010-06-10,120.62000000000006
Consumer Services,2010-06-10,177.93999999999983
Transportation,2010-06-10,39.64999999999999
Basic Industries,2010-06-10,78.04999999999997
Health Care,2010-06-10,60.43000000000001
Consumer Durables,2010-06-10,29.08
Energy,2010-06-10,113.19000000000011
Technology,2010-06-10,109.28
Finance,2010-06-10,189.0699999999999
Consumer Non-Durables,2010-06-10,53.78999999999999
Capital Goods,2010-06-11,146.03999999999996
Energy,2010-06-11,111.1700000000001
Health Care,2010-06-11,111.29000000000013
Technology,2010-06-11,158.91999999999996
Finance,2010-06-11,194.17000000000004
Basic Industries,2010-06-11,110.52000000000004
Transportation,2010-06-11,45.06999999999999
Consumer Durables,2010-06-11,52.25
Public Utilities,2010-06-11,59.66000000000007
Consumer Non-Durables,2010-06-11,64.08999999999997
Consumer Services,2010-06-11,217.9499999999999
Miscellaneous,2010-06-11,37.38000000000001
Energy,2010-06-14,-69.88000000000001
Basic Industries,2010-06-14,-79.18000000000004
Consumer Non-Durables,2010-06-14,-10.499999999999954
Health Care,2010-06-14,-19.739999999999988
Miscellaneous,2010-06-14,-21.37000000000006
Finance,2010-06-14,-124.42000000000007
Consumer Services,2010-06-14,-3.100000000000049
Transportation,2010-06-14,-8.280000000000001
Public Utilities,2010-06-14,-16.439999999999998
Capital Goods,2010-06-14,-32.90999999999998
Technology,2010-06-14,-52.97000000000001
Consumer Durables,2010-06-14,0.43000000000001526
Consumer Non-Durables,2010-06-15,48.81000000000007
Basic Industries,2010-06-15,105.98000000000002
Consumer Durables,2010-06-15,50.870000000000005
Energy,2010-06-15,112.59
Transportation,2010-06-15,26.840000000000032
Capital Goods,2010-06-15,138.62999999999997
Technology,2010-06-15,163.69000000000005
Health Care,2010-06-15,72.25000000000001
Public Utilities,2010-06-15,57.869999999999976
Miscellaneous,2010-06-15,33.66000000000002
Finance,2010-06-15,215.6800000000001
Consumer Services,2010-06-15,187.7699999999999
Health Care,2010-06-16,29.02999999999991
Public Utilities,2010-06-16,35.769999999999996
Technology,2010-06-16,58.04999999999991
Capital Goods,2010-06-16,34.30999999999989
Energy,2010-06-16,34.26000000000001
Basic Industries,2010-06-16,23.13
Finance,2010-06-16,101.47000000000006
Transportation,2010-06-16,2.379999999999982
Consumer Durables,2010-06-16,10.349999999999957
Consumer Non-Durables,2010-06-16,14.66999999999995
Consumer Services,2010-06-16,31.350000000000048
Miscellaneous,2010-06-16,14.869999999999985
Health Care,2010-06-17,-1.540000000000048
Consumer Non-Durables,2010-06-17,-7.450000000000041
Basic Industries,2010-06-17,-40.18999999999997
Finance,2010-06-17,-17.709999999999887
Transportation,2010-06-17,-11.92999999999999
Capital Goods,2010-06-17,-47.899999999999864
Technology,2010-06-17,-16.260000000000034
Energy,2010-06-17,-50.41000000000009
Miscellaneous,2010-06-17,-6.88000000000002
Public Utilities,2010-06-17,4.489999999999984
Consumer Services,2010-06-17,-50.50000000000003
Consumer Durables,2010-06-17,-12.679999999999977
Transportation,2010-06-18,0.9300000000000079
Technology,2010-06-18,-8.230000000000018
Basic Industries,2010-06-18,7.0499999999999545
Health Care,2010-06-18,-8.41000000000001
Consumer Services,2010-06-18,-17.080000000000016
Finance,2010-06-18,7.920000000000011
Public Utilities,2010-06-18,-2.01
Consumer Durables,2010-06-18,-6.14
Energy,2010-06-18,21.380000000000017
Consumer Non-Durables,2010-06-18,-11.540000000000042
Capital Goods,2010-06-18,-0.34000000000002295
Miscellaneous,2010-06-18,-7.879999999999994
Consumer Durables,2010-06-21,-39.41000000000001
Energy,2010-06-21,-119.92999999999999
Consumer Services,2010-06-21,-280.1200000000002
Basic Industries,2010-06-21,-107.88000000000007
Public Utilities,2010-06-21,-58.41
Technology,2010-06-21,-138.63000000000002
Health Care,2010-06-21,-80.82
Consumer Non-Durables,2010-06-21,-94.36999999999996
Finance,2010-06-21,-218.81000000000006
Capital Goods,2010-06-21,-118.46999999999998
Transportation,2010-06-21,-30.830000000000005
Miscellaneous,2010-06-21,-25.329999999999963
Technology,2010-06-22,-119.35999999999996
Health Care,2010-06-22,-87.52000000000015
Consumer Durables,2010-06-22,-54.639999999999986
Capital Goods,2010-06-22,-156.1399999999999
Miscellaneous,2010-06-22,-34.750000000000014
Energy,2010-06-22,-157.19
Basic Industries,2010-06-22,-113.30000000000004
Consumer Services,2010-06-22,-301.56999999999977
Consumer Non-Durables,2010-06-22,-73.06
Transportation,2010-06-22,-62.03999999999998
Public Utilities,2010-06-22,-63.920000000000016
Finance,2010-06-22,-260.19999999999993
Consumer Non-Durables,2010-06-23,-4.049999999999944
Capital Goods,2010-06-23,4.77000000000012
Public Utilities,2010-06-23,-13.42999999999998
Energy,2010-06-23,-22.729999999999947
Transportation,2010-06-23,-1.5099999999999838
Miscellaneous,2010-06-23,-6.099999999999974
Health Care,2010-06-23,-19.86000000000001
Consumer Services,2010-06-23,37.370000000000076
Consumer Durables,2010-06-23,-4.490000000000008
Finance,2010-06-23,-51.66000000000003
Basic Industries,2010-06-23,10.459999999999923
Technology,2010-06-23,-16.459999999999894
Energy,2010-06-24,-70.39999999999999
Consumer Durables,2010-06-24,-25.170000000000005
Technology,2010-06-24,-87.52999999999996
Public Utilities,2010-06-24,-7.680000000000028
Finance,2010-06-24,-141.36000000000007
Capital Goods,2010-06-24,-78.87999999999992
Consumer Services,2010-06-24,-146.26999999999978
Consumer Non-Durables,2010-06-24,-35.33000000000007
Basic Industries,2010-06-24,-81.71000000000011
Health Care,2010-06-24,-19.889999999999954
Miscellaneous,2010-06-24,-23.380000000000006
Transportation,2010-06-24,-14.020000000000016
Technology,2010-06-25,40.779999999999966
Energy,2010-06-25,49.060000000000066
Health Care,2010-06-25,67.27999999999994
Consumer Non-Durables,2010-06-25,3.5300000000000207
Basic Industries,2010-06-25,52.64999999999996
Consumer Durables,2010-06-25,19.86000000000003
Transportation,2010-06-25,14.299999999999995
Capital Goods,2010-06-25,50.47999999999988
Finance,2010-06-25,198.41999999999996
Miscellaneous,2010-06-25,25.63000000000001
Consumer Services,2010-06-25,112.52000000000001
Public Utilities,2010-06-25,28.120000000000033
Public Utilities,2010-06-28,18.53999999999996
Consumer Durables,2010-06-28,-11.640000000000027
Technology,2010-06-28,-4.149999999999984
Capital Goods,2010-06-28,-17.44000000000006
Miscellaneous,2010-06-28,-16.229999999999983
Health Care,2010-06-28,-19.44999999999996
Consumer Services,2010-06-28,-92.77000000000001
Basic Industries,2010-06-28,-63.419999999999995
Transportation,2010-06-28,-4.749999999999994
Finance,2010-06-28,-63.18999999999996
Consumer Non-Durables,2010-06-28,-15.510000000000002
Energy,2010-06-28,-60.61000000000002
Miscellaneous,2010-06-29,-46.97000000000002
Health Care,2010-06-29,-79.18999999999996
Basic Industries,2010-06-29,-112.17999999999995
Energy,2010-06-29,-100.10999999999996
Finance,2010-06-29,-240.33999999999995
Capital Goods,2010-06-29,-168.0299999999999
Technology,2010-06-29,-158.83999999999995
Consumer Services,2010-06-29,-244.49
Transportation,2010-06-29,-41.7
Public Utilities,2010-06-29,-51.29999999999999
Consumer Non-Durables,2010-06-29,-88.76999999999997
Consumer Durables,2010-06-29,-44.72000000000001
Consumer Non-Durables,2010-06-30,-28.63
Capital Goods,2010-06-30,-39.91000000000005
Consumer Services,2010-06-30,-97.7499999999999
Transportation,2010-06-30,-12.87000000000002
Basic Industries,2010-06-30,-47.29000000000006
Energy,2010-06-30,-25.95999999999999
Consumer Durables,2010-06-30,-23.110000000000007
Miscellaneous,2010-06-30,-18.570000000000018
Technology,2010-06-30,-63.680000000000014
Public Utilities,2010-06-30,-17.08
Finance,2010-06-30,-90.38000000000004
Health Care,2010-06-30,-39.63000000000002
Energy,2010-07-01,-28.88000000000001
Consumer Durables,2010-07-01,-14.56000000000001
Public Utilities,2010-07-01,-11.020000000000032
Finance,2010-07-01,-132.27000000000015
Health Care,2010-07-01,-65.14000000000003
Miscellaneous,2010-07-01,1.5499999999999665
Consumer Non-Durables,2010-07-01,-7.640000000000024
Capital Goods,2010-07-01,-57.29000000000005
Consumer Services,2010-07-01,-20.730000000000068
Transportation,2010-07-01,-4.330000000000007
Technology,2010-07-01,-41.4800000000001
Basic Industries,2010-07-01,-36.64
Public Utilities,2010-07-02,-11.40000000000005
Finance,2010-07-02,-164.60999999999993
Capital Goods,2010-07-02,-79.92999999999996
Health Care,2010-07-02,-24.67
Transportation,2010-07-02,-30.149999999999984
Consumer Services,2010-07-02,-164.44999999999993
Basic Industries,2010-07-02,-57.23000000000005
Technology,2010-07-02,-69.59999999999994
Energy,2010-07-02,-37.36000000000001
Consumer Non-Durables,2010-07-02,-25.489999999999974
Miscellaneous,2010-07-02,-24.469999999999985
Consumer Durables,2010-07-02,-30.459999999999994
Consumer Services,2010-07-06,-306.1799999999998
Consumer Durables,2010-07-06,-61.5
Capital Goods,2010-07-06,-137.96000000000012
Public Utilities,2010-07-06,-23.010000000000005
Finance,2010-07-06,-220.4900000000001
Technology,2010-07-06,-110.68000000000008
Health Care,2010-07-06,-74.85
Miscellaneous,2010-07-06,-39.41000000000002
Transportation,2010-07-06,-33.999999999999964
Basic Industries,2010-07-06,-122.37000000000006
Consumer Non-Durables,2010-07-06,-61.38999999999998
Energy,2010-07-06,-69.87999999999998
Technology,2010-07-07,207.00000000000006
Miscellaneous,2010-07-07,60.18999999999997
Consumer Non-Durables,2010-07-07,96.44000000000004
Transportation,2010-07-07,57.150000000000006
Basic Industries,2010-07-07,157.99999999999997
Capital Goods,2010-07-07,193.4399999999999
Consumer Services,2010-07-07,311.67999999999995
Public Utilities,2010-07-07,88.26999999999997
Health Care,2010-07-07,92.17999999999999
Finance,2010-07-07,305.99000000000035
Consumer Durables,2010-07-07,64.49999999999999
Energy,2010-07-07,166.75999999999993
Health Care,2010-07-08,12.590000000000016
Technology,2010-07-08,-2.340000000000077
Transportation,2010-07-08,5.590000000000011
Consumer Services,2010-07-08,27.95000000000008
Capital Goods,2010-07-08,14.970000000000038
Public Utilities,2010-07-08,2.5500000000000034
Energy,2010-07-08,13.750000000000028
Consumer Durables,2010-07-08,8.78999999999998
Basic Industries,2010-07-08,25.119999999999994
Miscellaneous,2010-07-08,6.8399999999999945
Consumer Non-Durables,2010-07-08,16.259999999999977
Finance,2010-07-08,51.30000000000008
Energy,2010-07-09,40.41000000000002
Consumer Non-Durables,2010-07-09,33.12
Capital Goods,2010-07-09,73.62999999999985
Health Care,2010-07-09,26.19999999999997
Transportation,2010-07-09,19.869999999999983
Basic Industries,2010-07-09,89.21000000000006
Consumer Services,2010-07-09,138.77000000000007
Miscellaneous,2010-07-09,29.130000000000006
Public Utilities,2010-07-09,33.42000000000004
Finance,2010-07-09,148.08000000000004
Consumer Durables,2010-07-09,29.19000000000002
Technology,2010-07-09,71.30000000000004
Finance,2010-07-12,-33.820000000000064
Consumer Services,2010-07-12,-9.169999999999952
Consumer Durables,2010-07-12,-16.880000000000006
Miscellaneous,2010-07-12,-4.209999999999993
Consumer Non-Durables,2010-07-12,-13.669999999999963
Basic Industries,2010-07-12,-63.939999999999976
Health Care,2010-07-12,-32.01000000000006
Capital Goods,2010-07-12,-59.689999999999976
Transportation,2010-07-12,-1.1599999999999953
Energy,2010-07-12,-16.080000000000023
Public Utilities,2010-07-12,-4.739999999999997
Technology,2010-07-12,0.9100000000000266
Energy,2010-07-13,11.410000000000048
Transportation,2010-07-13,18.100000000000016
Finance,2010-07-13,283.93
Miscellaneous,2010-07-13,29.16000000000001
Consumer Durables,2010-07-13,41.16000000000001
Health Care,2010-07-13,60.870000000000026
Technology,2010-07-13,101.43999999999986
Capital Goods,2010-07-13,128.85000000000005
Consumer Services,2010-07-13,159.18000000000004
Public Utilities,2010-07-13,20
Basic Industries,2010-07-13,42.11000000000003
Consumer Non-Durables,2010-07-13,41.370000000000005
Capital Goods,2010-07-14,19.70999999999999
Consumer Non-Durables,2010-07-14,7.050000000000029
Energy,2010-07-14,23.819999999999993
Transportation,2010-07-14,10.84999999999998
Public Utilities,2010-07-14,11.729999999999992
Finance,2010-07-14,-44.57999999999994
Consumer Services,2010-07-14,37.13000000000005
Technology,2010-07-14,31.660000000000032
Miscellaneous,2010-07-14,-2.6899999999999973
Consumer Durables,2010-07-14,0.7399999999999975
Basic Industries,2010-07-14,6.230000000000021
Health Care,2010-07-14,26.880000000000052
Transportation,2010-07-15,-7.5799999999999805
Technology,2010-07-15,-24.480000000000068
Consumer Services,2010-07-15,-24.92999999999999
Health Care,2010-07-15,-3.6199999999999677
Capital Goods,2010-07-15,-36.81000000000004
Basic Industries,2010-07-15,-19.35000000000002
Energy,2010-07-15,-6.510000000000013
Finance,2010-07-15,-87.45999999999982
Consumer Durables,2010-07-15,-13.639999999999999
Consumer Non-Durables,2010-07-15,-11.489999999999984
Miscellaneous,2010-07-15,-2.289999999999961
Public Utilities,2010-07-15,5.060000000000029
Consumer Services,2010-07-16,-307.85
Technology,2010-07-16,-170.3800000000001
Finance,2010-07-16,-379.5700000000003
Basic Industries,2010-07-16,-127.54999999999995
Energy,2010-07-16,-113.53000000000003
Consumer Durables,2010-07-16,-57.209999999999994
Consumer Non-Durables,2010-07-16,-88.29999999999997
Miscellaneous,2010-07-16,-53.28
Health Care,2010-07-16,-129.74999999999991
Capital Goods,2010-07-16,-181.60999999999987
Transportation,2010-07-16,-38.31000000000001
Public Utilities,2010-07-16,-63.42000000000002
Health Care,2010-07-19,-14.470000000000026
Basic Industries,2010-07-19,-16.930000000000025
Transportation,2010-07-19,-3.009999999999974
Miscellaneous,2010-07-19,4.440000000000043
Public Utilities,2010-07-19,18.30000000000001
Capital Goods,2010-07-19,21.30999999999999
Consumer Durables,2010-07-19,11.550000000000002
Energy,2010-07-19,-14.59000000000001
Technology,2010-07-19,44.40000000000012
Consumer Services,2010-07-19,66.5800000000001
Consumer Non-Durables,2010-07-19,-9.42000000000002
Finance,2010-07-19,-74.10000000000002
Consumer Services,2010-07-20,330.87999999999954
Finance,2010-07-20,310.5099999999998
Public Utilities,2010-07-20,85.8
Energy,2010-07-20,190.17999999999992
Health Care,2010-07-20,86.40999999999994
Capital Goods,2010-07-20,202.8700000000001
Consumer Non-Durables,2010-07-20,113.93000000000006
Transportation,2010-07-20,53.88999999999999
Technology,2010-07-20,197.53000000000011
Basic Industries,2010-07-20,194.92999999999995
Consumer Durables,2010-07-20,71.32000000000002
Miscellaneous,2010-07-20,57.90000000000002
Consumer Services,2010-07-21,-270.77
Energy,2010-07-21,-95.55999999999995
Transportation,2010-07-21,-37.629999999999995
Technology,2010-07-21,-157.5600000000001
Miscellaneous,2010-07-21,-43.35000000000001
Public Utilities,2010-07-21,-57.100000000000044
Finance,2010-07-21,-322.8799999999998
Consumer Durables,2010-07-21,-40.82000000000001
Basic Industries,2010-07-21,-80.72999999999999
Health Care,2010-07-21,-112.51999999999987
Consumer Non-Durables,2010-07-21,-61.14999999999998
Capital Goods,2010-07-21,-101.67999999999995
Public Utilities,2010-07-22,44.69000000000002
Technology,2010-07-22,113.31999999999996
Health Care,2010-07-22,21.53000000000001
Basic Industries,2010-07-22,80.75000000000003
Transportation,2010-07-22,24.29000000000003
Consumer Durables,2010-07-22,32.67999999999999
Finance,2010-07-22,233.00999999999996
Capital Goods,2010-07-22,100.50000000000011
Miscellaneous,2010-07-22,37.52999999999997
Consumer Services,2010-07-22,174.82000000000028
Consumer Non-Durables,2010-07-22,55.47999999999997
Energy,2010-07-22,42.19000000000007
Energy,2010-07-23,63.600000000000044
Transportation,2010-07-23,39.37000000000002
Health Care,2010-07-23,86.54000000000006
Public Utilities,2010-07-23,51.300000000000004
Consumer Non-Durables,2010-07-23,70.57999999999998
Miscellaneous,2010-07-23,49.130000000000024
Finance,2010-07-23,201.23999999999978
Technology,2010-07-23,161.56999999999994
Capital Goods,2010-07-23,157.98000000000022
Consumer Durables,2010-07-23,56.50000000000001
Basic Industries,2010-07-23,110.20999999999992
Consumer Services,2010-07-23,260.12
Capital Goods,2010-07-26,92.42999999999994
Health Care,2010-07-26,106.55000000000003
Energy,2010-07-26,54.67999999999999
Basic Industries,2010-07-26,35.79000000000007
Consumer Non-Durables,2010-07-26,65.85
Technology,2010-07-26,90.32000000000009
Public Utilities,2010-07-26,39.92999999999994
Miscellaneous,2010-07-26,21.929999999999982
Finance,2010-07-26,187.29000000000022
Consumer Services,2010-07-26,178.99
Transportation,2010-07-26,33.150000000000006
Consumer Durables,2010-07-26,35.410000000000004
Finance,2010-07-27,-3.029999999999993
Transportation,2010-07-27,-28.72
Health Care,2010-07-27,-35.61999999999995
Miscellaneous,2010-07-27,-24.43
Technology,2010-07-27,-65.73999999999995
Consumer Durables,2010-07-27,-33.12000000000002
Consumer Services,2010-07-27,-126.18000000000012
Capital Goods,2010-07-27,-123.78999999999998
Basic Industries,2010-07-27,-97.52999999999999
Public Utilities,2010-07-27,-11.92999999999998
Consumer Non-Durables,2010-07-27,-40.38999999999994
Energy,2010-07-27,-99.93
Health Care,2010-07-28,-84.19000000000011
Energy,2010-07-28,-22.940000000000005
Miscellaneous,2010-07-28,-16.479999999999983
Transportation,2010-07-28,-2.079999999999987
Capital Goods,2010-07-28,-66.9299999999999
Finance,2010-07-28,-131.34000000000012
Technology,2010-07-28,-83.77
Consumer Non-Durables,2010-07-28,-49.92999999999995
Consumer Durables,2010-07-28,-29.159999999999975
Basic Industries,2010-07-28,-13.120000000000001
Consumer Services,2010-07-28,-76.41999999999994
Public Utilities,2010-07-28,-21.18
Consumer Non-Durables,2010-07-29,-41.90000000000002
Finance,2010-07-29,-30.08
Health Care,2010-07-29,-64.09999999999997
Miscellaneous,2010-07-29,-24.610000000000007
Energy,2010-07-29,-39.69999999999999
Public Utilities,2010-07-29,-47.67999999999995
Capital Goods,2010-07-29,-27.51999999999997
Consumer Services,2010-07-29,-128.19000000000017
Technology,2010-07-29,-70.72999999999996
Transportation,2010-07-29,-19.54999999999999
Basic Industries,2010-07-29,-22.54000000000003
Consumer Durables,2010-07-29,-25.009999999999998
Miscellaneous,2010-07-30,40.559999999999974
Transportation,2010-07-30,32.2
Consumer Non-Durables,2010-07-30,63.68999999999991
Finance,2010-07-30,71.77999999999987
Public Utilities,2010-07-30,40.550000000000026
Basic Industries,2010-07-30,87.43999999999996
Energy,2010-07-30,93.73000000000002
Consumer Services,2010-07-30,186.61
Capital Goods,2010-07-30,120.68000000000012
Consumer Durables,2010-07-30,25.750000000000014
Health Care,2010-07-30,92.00000000000011
Technology,2010-07-30,79.3900000000001
Energy,2010-08-02,56.249999999999986
Consumer Non-Durables,2010-08-02,-1.250000000000016
Health Care,2010-08-02,21.010000000000005
Public Utilities,2010-08-02,10.529999999999989
Capital Goods,2010-08-02,6.780000000000066
Consumer Durables,2010-08-02,5.200000000000035
Basic Industries,2010-08-02,32.58000000000002
Consumer Services,2010-08-02,37.910000000000004
Transportation,2010-08-02,3.4499999999999975
Miscellaneous,2010-08-02,-12.460000000000003
Finance,2010-08-02,126.41000000000004
Technology,2010-08-02,23.670000000000048
Finance,2010-08-03,-48.14999999999993
Consumer Durables,2010-08-03,-12.049999999999997
Health Care,2010-08-03,29.37999999999994
Capital Goods,2010-08-03,-20.830000000000062
Public Utilities,2010-08-03,-0.38999999999996215
Consumer Non-Durables,2010-08-03,-24.459999999999983
Transportation,2010-08-03,-21.829999999999977
Miscellaneous,2010-08-03,6.610000000000015
Technology,2010-08-03,-17.209999999999944
Consumer Services,2010-08-03,-85.59999999999991
Energy,2010-08-03,8.430000000000021
Basic Industries,2010-08-03,-20.83
Capital Goods,2010-08-04,38.2
Energy,2010-08-04,44.700000000000024
Transportation,2010-08-04,7.309999999999995
Miscellaneous,2010-08-04,17.21000000000003
Consumer Services,2010-08-04,36.46000000000001
Consumer Durables,2010-08-04,16.19000000000004
Finance,2010-08-04,51.0200000000001
Health Care,2010-08-04,43.53000000000008
Public Utilities,2010-08-04,17.25
Technology,2010-08-04,68.00999999999998
Basic Industries,2010-08-04,42.83999999999993
Consumer Non-Durables,2010-08-04,38.82000000000003
Technology,2010-08-05,-5.249999999999959
Consumer Durables,2010-08-05,28.539999999999978
Finance,2010-08-05,1.579999999999996
Transportation,2010-08-05,2.359999999999975
Consumer Services,2010-08-05,-30.749999999999982
Health Care,2010-08-05,3.800000000000037
Public Utilities,2010-08-05,23.34999999999996
Capital Goods,2010-08-05,14.580000000000044
Miscellaneous,2010-08-05,19.120000000000026
Consumer Non-Durables,2010-08-05,-15.430000000000046
Basic Industries,2010-08-05,15.869999999999983
Energy,2010-08-05,27.259999999999962
Energy,2010-08-06,24.360000000000053
Health Care,2010-08-06,41.880000000000074
Consumer Durables,2010-08-06,5.559999999999981
Miscellaneous,2010-08-06,27.43999999999999
Basic Industries,2010-08-06,35.910000000000025
Consumer Non-Durables,2010-08-06,33.29000000000002
Public Utilities,2010-08-06,19.260000000000066
Transportation,2010-08-06,-0.0799999999999979
Capital Goods,2010-08-06,49.98000000000009
Technology,2010-08-06,33.84000000000006
Consumer Services,2010-08-06,63.65000000000003
Finance,2010-08-06,24.369999999999933
Technology,2010-08-09,28.159999999999997
Consumer Non-Durables,2010-08-09,8.339999999999986
Miscellaneous,2010-08-09,16.50999999999997
Capital Goods,2010-08-09,12.639999999999898
Transportation,2010-08-09,11.690000000000001
Health Care,2010-08-09,9.57000000000003
Consumer Durables,2010-08-09,15.660000000000043
Basic Industries,2010-08-09,8.970000000000026
Finance,2010-08-09,106.85999999999991
Consumer Services,2010-08-09,69.38000000000012
Public Utilities,2010-08-09,10.21000000000002
Energy,2010-08-09,-15.169999999999998
Consumer Durables,2010-08-10,-18.270000000000017
Transportation,2010-08-10,-9.549999999999976
Technology,2010-08-10,-38.99000000000009
Miscellaneous,2010-08-10,6.339999999999992
Consumer Services,2010-08-10,-19.23999999999993
Capital Goods,2010-08-10,-35.65000000000005
Finance,2010-08-10,-37.68000000000009
Health Care,2010-08-10,6.5200000000000085
Energy,2010-08-10,15.979999999999993
Basic Industries,2010-08-10,-0.6299999999999892
Consumer Non-Durables,2010-08-10,5.959999999999949
Public Utilities,2010-08-10,20.82000000000005
Transportation,2010-08-11,-38.90000000000002
Public Utilities,2010-08-11,-39.51000000000005
Energy,2010-08-11,-96.59000000000006
Consumer Services,2010-08-11,-139.34000000000003
Basic Industries,2010-08-11,-79.5800000000001
Consumer Non-Durables,2010-08-11,-52.33999999999996
Finance,2010-08-11,-138.28000000000023
Health Care,2010-08-11,-81.21000000000005
Consumer Durables,2010-08-11,-43.350000000000016
Technology,2010-08-11,-128.11999999999992
Capital Goods,2010-08-11,-140.51
Miscellaneous,2010-08-11,-25.299999999999958
Consumer Non-Durables,2010-08-12,52.24000000000004
Miscellaneous,2010-08-12,31.220000000000052
Consumer Services,2010-08-12,111.71999999999996
Capital Goods,2010-08-12,62.03000000000005
Health Care,2010-08-12,65.91000000000005
Basic Industries,2010-08-12,90.20999999999998
Public Utilities,2010-08-12,32.359999999999985
Consumer Durables,2010-08-12,21.79999999999998
Finance,2010-08-12,114.82000000000012
Technology,2010-08-12,55.24999999999994
Transportation,2010-08-12,23.05000000000002
Energy,2010-08-12,38.509999999999934
Consumer Durables,2010-08-13,-18.999999999999975
Public Utilities,2010-08-13,16.549999999999976
Finance,2010-08-13,-119.37000000000013
Transportation,2010-08-13,-4.420000000000006
Consumer Non-Durables,2010-08-13,-14.519999999999929
Energy,2010-08-13,14.589999999999987
Health Care,2010-08-13,-17.04000000000001
Consumer Services,2010-08-13,-78.24000000000004
Capital Goods,2010-08-13,-18.029999999999983
Technology,2010-08-13,-33.730000000000075
Miscellaneous,2010-08-13,-8.77000000000002
Basic Industries,2010-08-13,-24.24000000000001
Public Utilities,2010-08-16,35.699999999999974
Energy,2010-08-16,32.17999999999999
Consumer Durables,2010-08-16,24.079999999999977
Health Care,2010-08-16,34.31000000000011
Technology,2010-08-16,59.849999999999994
Miscellaneous,2010-08-16,19.90000000000002
Basic Industries,2010-08-16,59.610000000000085
Consumer Services,2010-08-16,131.95999999999987
Consumer Non-Durables,2010-08-16,41.74000000000001
Finance,2010-08-16,132.88999999999996
Capital Goods,2010-08-16,71.21999999999997
Transportation,2010-08-16,14.600000000000014
Energy,2010-08-17,30.209999999999972
Health Care,2010-08-17,33.52000000000005
Miscellaneous,2010-08-17,21.13000000000001
Capital Goods,2010-08-17,83.32000000000004
Consumer Non-Durables,2010-08-17,25.209999999999933
Basic Industries,2010-08-17,34.039999999999964
Finance,2010-08-17,66.73999999999994
Technology,2010-08-17,42.989999999999995
Consumer Services,2010-08-17,67.21000000000026
Public Utilities,2010-08-17,9.560000000000004
Transportation,2010-08-17,21.210000000000008
Consumer Durables,2010-08-17,24.630000000000013
Miscellaneous,2010-08-18,-4.879999999999999
Finance,2010-08-18,-36.44999999999989
Consumer Durables,2010-08-18,8.779999999999973
Transportation,2010-08-18,6.439999999999982
Technology,2010-08-18,16.02999999999992
Energy,2010-08-18,-18.800000000000022
Public Utilities,2010-08-18,4.129999999999962
Basic Industries,2010-08-18,34.48000000000006
Consumer Services,2010-08-18,86.10999999999994
Health Care,2010-08-18,-2.1200000000000365
Capital Goods,2010-08-18,38.03999999999994
Consumer Non-Durables,2010-08-18,26.139999999999937
Technology,2010-08-19,-100.86
Capital Goods,2010-08-19,-138.41000000000005
Basic Industries,2010-08-19,-101.67999999999999
Consumer Non-Durables,2010-08-19,-51.29999999999999
Transportation,2010-08-19,-39.63000000000004
